title,authors,released,publisher,label,serialization,volume,notification,entry link,img src
コミック百合姫2021年1月号,,2020-11-18,一迅社,百合姫,,,,https://amzn.to/3oSn2cS,http://yurinavi.com/wp-content/uploads/2020/11/yurihime-202101.jpg
恋する名画 2,みもと,2020-11-21,カドカワ,ﾌﾗｯﾊﾟｰ,,2,,https://amzn.to/34tJz6q,http://yurinavi.com/wp-content/uploads/2020/11/koisurumeiga-2.jpg
マリヤのメイド日記: 王女様がメイドに監禁される話,あいだ,2020-11-23,自主制作,,,1,True,https://amzn.to/2GHZm9K,http://yurinavi.com/wp-content/uploads/2020/11/mariyanomeidonikki.jpg
motolog No.3,百乃モト,2020-11-23,ガレット,ワークス,,3,,https://amzn.to/3pf69sO,http://yurinavi.com/wp-content/uploads/2020/11/motolog-3.jpg
ガレット No.16,,2020-11-23,ガレット,ワークス,,16,,https://amzn.to/3ffcose,http://yurinavi.com/wp-content/uploads/2020/11/galette-16.jpg
揺られるクリーム,やとさきはる,2020-11-23,自主制作,,,1,True,https://amzn.to/35RZ8qu,http://yurinavi.com/wp-content/uploads/2020/11/yurarerukuri-mu.jpg
motolog No.3 電子版,百乃モト,2020-11-24,ガレット,ワークス,,3,,https://amzn.to/32U8CQf,http://yurinavi.com/wp-content/uploads/2020/11/motolog-3.jpg
ちぇりーおんとっぷ,福井遥香,2020-11-24,自主制作,,,1,True,https://amzn.to/3nV9L21,http://yurinavi.com/wp-content/uploads/2020/11/cherry-on-top.jpg
山田と加瀬さん。(2),高嶋 ひろみ,2020-11-25,新書館,ひらり、,,2,,https://amzn.to/3mGedSh,http://yurinavi.com/wp-content/uploads/2020/11/yamadato-kasesan-2.jpg
みーちゃんとアイリ(上),市川 なつを,2020-11-25,新書館,ｳｲﾝｸﾞｽ,,1,True,https://amzn.to/3ievC0Z,http://yurinavi.com/wp-content/uploads/2020/11/mi-chan-1.jpg
みーちゃんとアイリ(下),市川 なつを,2020-11-25,新書館,ｳｲﾝｸﾞｽ,,1,True,https://amzn.to/3icZ7jF,http://yurinavi.com/wp-content/uploads/2020/11/mi-chan-2.jpg
もし、恋が見えたなら (1),七路 ゆうき / みかみてれん,2020-11-25,カドカワ,エース,,1,,https://amzn.to/36VOdgf,http://yurinavi.com/wp-content/uploads/2020/10/moshikoiga-mietanara-1.jpg
初恋*れ~るとりっぷ 2,永山ゆうのん,2020-11-26,芳文社,きらら,,2,,https://amzn.to/35wgKIJ,http://yurinavi.com/wp-content/uploads/2020/10/hatsukoi-re-ru-2.jpg
旅する海とアトリエ 2,森永ミキ,2020-11-26,芳文社,きらら,,2,,https://amzn.to/35YTeUI,http://yurinavi.com/wp-content/uploads/2020/11/tabisuru-umitoatorie-2.jpg
謎のリリリス (1),TYONE,2020-11-26,芳文社,きらら,,1,,https://amzn.to/3oyW3Tq,http://yurinavi.com/wp-content/uploads/2020/11/nazono-riririsu-1.jpg
q.天上の音楽 1,植下,2020-11-27,カドカワ,電撃,,1,,https://amzn.to/3dnT6jy,http://yurinavi.com/wp-content/uploads/2020/11/q-tenjyo-1.jpg
私、エリート天使ですが難攻不落なJKに困ってます!(1),のやま,2020-11-27,カドカワ,電撃,,1,,https://amzn.to/30UervL,http://yurinavi.com/wp-content/uploads/2020/10/etiren-1.jpg
ティラとケラ (2),市川 ヒロ,2020-11-27,カドカワ,電撃,,2,,https://amzn.to/33SvrUY,http://yurinavi.com/wp-content/uploads/2020/11/telirato-kera-2.jpg
ガヴリールドロップアウト(10),うかみ,2020-11-27,カドカワ,電撃,,10,,https://amzn.to/2HxB5Ul,http://yurinavi.com/wp-content/uploads/2020/11/gavuri-ru-10.jpg
コーヒームーン 2,牡丹 もちと,2020-11-27,カドカワ,,,2,,https://amzn.to/31Ownsi,http://yurinavi.com/wp-content/uploads/2020/11/ko-hi-mu-n-2.jpg
山田と加瀬さん。(2) [電子版],高嶋 ひろみ,2020-11-27,新書館,ひらり、,,2,,https://amzn.to/3720u16,http://yurinavi.com/wp-content/uploads/2020/11/yamadato-kasesan-2.jpg
みーちゃんとアイリ(上) [電子版],市川 なつを,2020-11-27,新書館,ｳｲﾝｸﾞｽ,,1,True,https://amzn.to/36YVNFm,http://yurinavi.com/wp-content/uploads/2020/11/mi-chan-1.jpg
みーちゃんとアイリ(下) [電子版],市川 なつを,2020-11-27,新書館,ｳｲﾝｸﾞｽ,,1,True,https://amzn.to/3pYU63i,http://yurinavi.com/wp-content/uploads/2020/11/mi-chan-2.jpg
お姉さんは女子小学生に興味があります。 (6),柚木涼太,2020-11-30,竹書房,バンブー,,6,,https://amzn.to/2RrKDle,http://yurinavi.com/wp-content/uploads/2020/11/onesyo-6.jpg
レズ風俗アンソロジー プレミアム,アンソロジー,2020-11-30,一迅社,百合姫,,1,True,https://amzn.to/3hD5mxa,http://yurinavi.com/wp-content/uploads/2020/11/rezuhuuzoku-ansoro-3.jpg
女子校だからセーフ 2,おーうち,2020-10-01,芳文社,FUZ,,2,,https://amzn.to/2XMvIFz,http://yurinavi.com/wp-content/uploads/2020/09/jyoshikoudakara-2.jpg
芸能活動は百合えっちの後で 第3話,ちょりもっき,2020-10-02,ｼﾞｰｳｫｰｸ,MOOG,,3,,https://amzn.to/2SbVGiP,http://yurinavi.com/wp-content/uploads/2020/10/geinokatsudou-tanwa-3.jpg
彼女のくちづけ感染するリビドー14,寄田みゆき,2020-10-03,自主制作,,,14,,https://amzn.to/30fGWUt,http://yurinavi.com/wp-content/uploads/2020/09/kanojyono-kuchiduke-14.jpg
ヒメノスピア (7),村田真哉 / 柳井伸彦,2020-10-05,ﾋｰﾛｰｽﾞ,,,7,,https://amzn.to/2Gm86SD,http://yurinavi.com/wp-content/uploads/2020/10/himenosupia-7.jpg
ヒメノスピア~誕生編~,村田真哉 / 柳井伸彦,2020-10-05,ﾋｰﾛｰｽﾞ,,,1,True,https://amzn.to/33hY65K,http://yurinavi.com/wp-content/uploads/2020/10/himenosupia-tanjyohen.jpg
うちの師匠はしっぽがない(4),TNSK,2020-10-07,講談社,ｱﾌﾀﾇｰﾝ,,4,,https://amzn.to/3h7QIxs,http://yurinavi.com/wp-content/uploads/2020/10/uchino-shisyoha-4.jpg
うちの師匠はしっぽがない(4)特装版,TNSK,2020-10-07,講談社,ｱﾌﾀﾇｰﾝ,,4,,https://amzn.to/2HN6SjX,http://yurinavi.com/wp-content/uploads/2020/10/uchino-shisyoha-4-tokusou.jpg
不思議なゆうなぎ 2,大庭直仁,2020-10-07,講談社,ｱﾌﾀﾇｰﾝ,,2,,https://amzn.to/34k5Qn0,http://yurinavi.com/wp-content/uploads/2020/10/fushigina-yuunagi-2.jpg
ＯＮ ＡＩＲ’Ｓ 2,嘉村田逸名,2020-10-07,講談社,ｱﾌﾀﾇｰﾝ,,2,,https://amzn.to/3l7g7K0,http://yurinavi.com/wp-content/uploads/2020/10/on-air-2.jpg
定時にあがれたら 4,犬井あゆ,2020-10-08,祥伝社,フィール,,4,,https://amzn.to/2Y8Law9,http://yurinavi.com/wp-content/uploads/2020/10/teijini-agaretara-4.jpg
ひゆみの田舎道 2,サイとウマお,2020-10-09,講談社,マガジン,,2,,https://amzn.to/30reu20,http://yurinavi.com/wp-content/uploads/2020/10/hiyumino-inakadou-2.jpg
安達としまむら(2),柚原 もけ / 入間 人間,2020-10-10,カドカワ,電撃,,2,,https://amzn.to/3j0FR9U,http://yurinavi.com/wp-content/uploads/2020/10/adashima-comic-dengeki-3.jpg
安達としまむら9,入間 人間 / のん,2020-10-10,カドカワ,電撃文庫,,9,,https://amzn.to/3n4rIvf,http://yurinavi.com/wp-content/uploads/2020/10/adashima-9.jpg
OLさんと猫のはなし 2,嵩乃朔,2020-10-10,カドカワ,電撃,,2,,https://amzn.to/3m8ojes,http://yurinavi.com/wp-content/uploads/2020/09/olsanto-2.jpg
電撃文庫 +電撃コミックスNEXT 安達としまむら 9冊セット,入間 人間,2020-10-10,カドカワ,,,9,,https://amzn.to/3k6Jsnp,http://yurinavi.com/wp-content/uploads/2019/11/adashima-dengeki-1.jpg
女子高生同士がまた恋に落ちるかもしれない話。2,杜奏 みなや / 小奈 きなこ,2020-10-10,カドカワ,電撃文庫,,2,,https://amzn.to/33dhrVu,http://yurinavi.com/wp-content/uploads/2020/09/jyoshikouseidoushiga-matakoiniochiru-2.jpg
はるかなレシーブ 10,如意自在,2020-10-12,芳文社,きらら,,10,,https://amzn.to/2FbSK2n,http://yurinavi.com/wp-content/uploads/2020/09/harukana-10.jpg
魔女の旅々14,白石定規 / あずーる,2020-10-14,SB,GAノベル,,14,,https://amzn.to/3jwHZ9M,http://yurinavi.com/wp-content/uploads/2020/09/majyonotabitabi-14.jpg
魔女の旅々14 ドラマCD付き特装版,白石定規 / あずーる,2020-10-14,SB,GAノベル,,14,,https://amzn.to/2YYSqed,http://yurinavi.com/wp-content/uploads/2020/09/majyonotabitabi-14-tokusou.jpg
スライム倒して300年、知らないうちにレベルMAXになってました14,森田季節 / 紅緒,2020-10-14,SB,GAﾉﾍﾞﾙ,,300,,https://amzn.to/3jIQFtx,http://yurinavi.com/wp-content/uploads/2020/10/suraimutaoshite-14.jpg
スライム倒して300年、知らないうちにレベルＭＡＸになってました14 ドラマCD付き特装版,森田季節 / 紅緒,2020-10-14,SB,GAﾉﾍﾞﾙ,,300,,https://amzn.to/3ahamUF,http://yurinavi.com/wp-content/uploads/2020/09/suraimutaoshite-14-tokusou.jpg
笑顔のたえない職場です。2,くずしろ,2020-10-14,講談社,KC,,2,,https://amzn.to/3jjs8eN,http://yurinavi.com/wp-content/uploads/2020/10/egaono-taenai-2.jpg
世界の終わりと魔女の恋3 ,KUJIRA,2020-10-15,カドカワ,it,,3,,https://amzn.to/32BUvxN,http://yurinavi.com/wp-content/uploads/2020/10/sekaino-owari-to-3.jpg
割り切った関係ですから。(3),FLOWERCHILD,2020-10-16,一迅社,百合姫,,3,,https://amzn.to/2PWQWwf,http://yurinavi.com/wp-content/uploads/2020/10/warikan-3.jpg
ロンリーガールに逆らえない(2),樫風,2020-10-16,一迅社,百合姫,,2,,https://amzn.to/3g2Hzpe,http://yurinavi.com/wp-content/uploads/2020/10/lonely-girl-2.jpg
ゆめぐりゆりめぐり(3),はづき,2020-10-16,一迅社,百合姫,,3,,https://amzn.to/310QnYD,http://yurinavi.com/wp-content/uploads/2020/10/yumeguri-yurimeguri-3.jpg
ヴァンピアーズ(4),アキリ,2020-10-16,小学館,サンデー,,4,,https://amzn.to/2YP4L4O,http://yurinavi.com/wp-content/uploads/2020/10/vampeerz-4.jpg
付き合ってあげてもいいかな(5),たみふる,2020-10-16,小学館,サンデー,,5,,https://amzn.to/34L7sbc,http://yurinavi.com/wp-content/uploads/2020/10/tsukiatte-agetemo-5.jpg
江戸前エルフ(3),樋口 彰彦,2020-10-16,講談社,マガジン,,3,,https://amzn.to/3chOGdo,http://yurinavi.com/wp-content/uploads/2020/10/edomae-eruhu-3.jpg
[漫画版]わたしが恋人になれるわけないじゃん、ムリムリ! (※ムリじゃなかった!?) 1,むっしゅ / みかみてれん,2020-10-16,集英社,ジャンプ,,1,,https://amzn.to/30gkkDt,http://yurinavi.com/wp-content/uploads/2020/10/watanare-comic-1.jpg
シャドーハウス 6,ソウマトウ,2020-10-16,集英社,ジャンプ,,6,,https://amzn.to/3jhvrDq,http://yurinavi.com/wp-content/uploads/2020/10/shadows-house-6.jpg
あかねのハネ（３）,磯谷友紀,2020-10-16,小学館,ビッグ,,３,,https://amzn.to/37iYao2,http://yurinavi.com/wp-content/uploads/2020/10/akanenohane-3.jpg
コミック百合姫 2020年12月号,,2020-10-17,一迅社,百合姫,,,,https://amzn.to/2SUEPl2,http://yurinavi.com/wp-content/uploads/2020/10/yurihime-202012.jpg
エスカレーション,倉田 悠子 / いとう のいぢ,2020-10-20,星海社,,,1,True,https://amzn.to/2Sng6Wd,http://yurinavi.com/wp-content/uploads/2020/10/esukare-syon.jpg
派遣とバリキャリ2,sheepD,2020-10-20,自主制作,,,2,,https://amzn.to/31xy1hA,http://yurinavi.com/wp-content/uploads/2020/10/hakento-barikyari-2.jpg
絶対私のこと好きだろ 2,ヨウハ,2020-10-22,ライト,リーズン,,2,,https://amzn.to/3orSe2s,http://yurinavi.com/wp-content/uploads/2020/10/zettaiwatashinokoto-sukidaro-2.jpg
あやかしこ 8,ヒジキ,2020-10-23,カドカワ,アライブ,,8,,https://amzn.to/2RnL9QX,http://yurinavi.com/wp-content/uploads/2020/10/ayakashiko-8.jpg
その恋よきにはからえ！1,クスミ,2020-10-23,講談社,コミクリ,,1,,https://amzn.to/33XfrkX,http://yurinavi.com/wp-content/uploads/2020/10/sonokoi-yokinihakarae-1.jpg
HGに恋するふたり(2),工藤 マコト,2020-10-24,カドカワ,エース,,2,,https://amzn.to/3l8L1m9,http://yurinavi.com/wp-content/uploads/2020/10/hgni-koisuru-futari-2.jpg
夢の端々 上,須藤佑実,2020-10-24,祥伝社,フィール,,1,True,https://amzn.to/3hIRj9v,http://yurinavi.com/wp-content/uploads/2020/10/yumeno-hashibashi-1.jpg
夢の端々 下,須藤佑実,2020-10-24,祥伝社,フィール,,1,True,https://amzn.to/3jXZIrM,http://yurinavi.com/wp-content/uploads/2020/10/yumeno-hashibashi-2.jpg
motolog No.2,百乃モト,2020-10-25,自主制作,,,2,,https://amzn.to/36QNwEV,http://yurinavi.com/wp-content/uploads/2020/10/motolog-2.jpg
[電子版]ネイルちゃんと深爪さん。 マジでリアコな私たち編,アンソロジー,2020-10-25,宙出版,コスモ,,1,True,https://amzn.to/31ITDYK,http://yurinavi.com/wp-content/uploads/2020/09/nail-and-fukazume.jpg
[電子版]元ヤンちゃんとゆるふわ彼女,伊さらこてん,2020-10-25,宙出版,コスモ,,1,True,https://amzn.to/2Hxv3mD,http://yurinavi.com/wp-content/uploads/2020/09/motoyanchanto-yuruhuwa.jpg
夜鷹、廻る,八汐 ごよう,2020-10-26,画報社,YK,,1,True,https://amzn.to/32hbw0e,http://yurinavi.com/wp-content/uploads/2020/10/yodaka-mawaru.jpg
世界で一番おっぱいが好き! 5,昆布わかめ,2020-10-26,カドカワ,キューン,,5,,https://amzn.to/2QNC9oh,http://yurinavi.com/wp-content/uploads/2020/10/sekaopa-5.jpg
おっぱい百合アンソロジー,アンソロジー,2020-10-26,カドカワ,MFC,,1,True,https://amzn.to/31IMYyd,http://yurinavi.com/wp-content/uploads/2020/10/oppai-yuri.jpg
ゴブリンはもう十分に強い(5),サラマンダ,2020-10-26,カドカワ,電撃,,5,,https://amzn.to/3i6CCh7,http://yurinavi.com/wp-content/uploads/2020/10/goburin-5.jpg
スロウスタート 8,篤見唯子,2020-10-27,芳文社,きらら,,8,,https://amzn.to/2PD5LEb,http://yurinavi.com/wp-content/uploads/2020/10/surousuta-to-8.jpg
社畜さんと家出少女 2,タツノコッソ,2020-10-27,芳文社,きらら,,2,,https://amzn.to/3j4YXMa,http://yurinavi.com/wp-content/uploads/2020/10/syatikusanto-2.jpg
精霊さまの難儀な日常 3,琴慈,2020-10-27,芳文社,きらら,,3,,https://amzn.to/2YUTcct,http://yurinavi.com/wp-content/uploads/2020/10/seireisama-3.jpg
おちこぼれフルーツタルト アンソロジーコミック 1,アンソロジー,2020-10-27,芳文社,きらら,,1,,https://amzn.to/3aGGP8s,http://yurinavi.com/wp-content/uploads/2020/10/ochikobore-ansoro.jpg
ご注文はうさぎですか?画集: Café du Soleil,Koi,2020-10-27,芳文社,きらら,,1,True,https://amzn.to/2QcKelY,http://yurinavi.com/wp-content/uploads/2020/10/gochiusa-gasyu.jpg
みらいちゃんねる 2,MIGCHIP,2020-10-27,芳文社,きらら,,2,,https://amzn.to/3n6BrRX,http://yurinavi.com/wp-content/uploads/2020/10/mirai-channel-2.jpg
田所さん 2,TATSUBON,2020-10-28,ｷﾙﾀｲﾑ,ｳﾞｧﾙｷﾘｰ,,2,,https://amzn.to/32gjK9T,http://yurinavi.com/wp-content/uploads/2020/10/tadokorosan-2.jpg
百合の蕾に唇触れて,syou,2020-10-29,文苑堂,バベル,,1,True,https://amzn.to/2YU2Bkm,http://yurinavi.com/wp-content/uploads/2020/10/yurinotsubomini.jpg
君に紡ぐ傍白 (1),矢坂しゅう,2020-10-30,竹書房,バンブー,,1,,https://amzn.to/2O67T6v,http://yurinavi.com/wp-content/uploads/2020/10/kimini-tsumigu-1.jpg
十歳の最強魔導師 ８,天乃 聖樹  / フカヒレ,2020-10-30,ヒーロー,文庫,,８,,https://amzn.to/3ktlC5Z,http://yurinavi.com/wp-content/uploads/2020/10/jyusaino-saikyo-8.jpg
ガレットNo.15,,2020-09-01,ガレット,ワークス,,15,,https://amzn.to/31yexJ8,http://yurinavi.com/wp-content/uploads/2020/08/galette-15.jpg
ゆゆ式 11 [電子版],三上小又,2020-09-03,芳文社,きらら,,11,,https://amzn.to/2PPHbQk,http://yurinavi.com/wp-content/uploads/2020/09/yuyushiki-11.jpg
ドM女子とがっかり女王様 (1),狐ヶ崎,2020-09-04,カドカワ,エース,,1,,https://amzn.to/2CiHeAC,http://yurinavi.com/wp-content/uploads/2020/08/doemujyoshito-1.jpg
すいとーと! 2,沖野 ユイ,2020-09-04,集英社,ジャンプ,,2,,https://amzn.to/3jg4iBm,http://yurinavi.com/wp-content/uploads/2020/09/suito-to-2.jpg
GLライク・ア・バターチキン,とーはに,2020-09-04,自主制作,,,1,True,https://amzn.to/32hlQpW,http://yurinavi.com/wp-content/uploads/2020/09/gl-like.jpg
お姫様のお姫様 1,ホマレ,2020-09-08,秋田書店,ﾁｬﾝﾋﾟｵﾝ,,1,,https://amzn.to/3ieM3eV,http://yurinavi.com/wp-content/uploads/2020/08/ohimesamano-ohimesama-1.jpg
もういっぽん! 9,村岡ユウ,2020-09-08,秋田書店,ﾁｬﾝﾋﾟｵﾝ,,9,,https://amzn.to/3ejntXa,http://yurinavi.com/wp-content/uploads/2020/09/mouippon-9.jpg
剣士を目指して入学したのに魔法適性9999なんですけど!? 6,iimAn&惟丞 / 年中麦茶太郎,2020-09-09,カドカワ,エイジ,,9999,,https://amzn.to/2DfwLqw,http://yurinavi.com/wp-content/uploads/2020/09/kenshimezashite-comic-6.jpg
この愛を終わらせてくれないか(3),筒井 いつき,2020-09-09,講談社,ヤンマガ,,3,,https://amzn.to/3ip68yw,http://yurinavi.com/wp-content/uploads/2020/08/konoaiwo-owarasetekurenaika-3.jpg
